QUEST_JOBSTEP_20150317_000200	Тот мой коллега, который прокрался в Башню мага некоторое время назад сказал мне, что он видел странную карту.{nl}я думаю, что карта-это то, что я ищу.
QUEST_JOBSTEP_20150317_000201	Он сказал мне, что Минотавр есть это где-то на 3-м этаже.{nl}он имел неприятности из-за этого монстра, так что вы должны подготовить себя хорошо.
QUEST_JOBSTEP_20150317_000202	Oh, is this the map? Good job. {nl}I'll teach you my skills as promised. 
QUEST_JOBSTEP_20150317_000203	Is this the map? I really can't tell. {nl}Take it to the Quarrel Shooter Master. 
QUEST_JOBSTEP_20150317_000204	Итак, вы пришли, чтобы узнать больше навыков от меня. {nl}тогда иди и помогай Родельеро Мастер в Fedimian. Я буду оценивать вас на основе того, что. 
QUEST_JOBSTEP_20150317_000205	Did the Archer Master send you?{nl}Klaipeda is becoming stable but Fedimian is still at risk. 
QUEST_JOBSTEP_20150317_000206	Я слышал, что большинство Fedimian, в стороне от Святого района, похоронен и нуждается в помощи. 
QUEST_JOBSTEP_20150317_000207	Я хочу, чтобы ты победить босса в башне магов. {nl}монстры выбегают из башни {nl}и мы возникли проблемы, как восстановление Fedimian.
QUEST_JOBSTEP_20150317_000208	По словам скаута, который сделал ее, там был Минотавр на 3-м этаже башни мага. {nl}победив, он будет достаточно хорош, чтобы служить предупреждением. 
QUEST_JOBSTEP_20150317_000209	Молодцы. Спасибо вам, монстры были отгоняемые. {nl}выражаю благодарность мастер по стрельбе из лука, а также. 
QUEST_JOBSTEP_20150317_000210	Молодцы. {nl}я буду обучать вас, чтобы быть сильнее, как и обещал. 
QUEST_JOBSTEP_20150317_000211	You want to learn the skill of a Ranger from me? {nl}Okay. If you help me, I'll consider it depending on how you do. 
QUEST_JOBSTEP_20150317_000212	Evoniphon. {nl}похоже, что рейнджер Мастер все еще имеет некоторые сожаления.{nl}
QUEST_JOBSTEP_20150317_000213	Я видел Элементалиста Мастер разговаривает мужчина в толстовке.{nl}я не могу гарантировать, если это был он, но я не могу забыть тот неповторимый аромат.
QUEST_JOBSTEP_20150317_000214	Я слышал, ты ищешь кого-то, кто носит балахон и имеет уникальный аромат. {nl}
QUEST_JOBSTEP_20150317_000215	Конечно, я помню. Это был мужчина с опасным ароматом. {nl}он спросил о материалах, что не многие люди знают о так я думала, что он странный. {nl}
